,id,bedrooms,bathrooms,sqft_living,log_lot,sqft_lot,floors,waterfront,condition,grade,zipcode,lat,long,yr_of_last_update,season_sold,below_ground_ratio,price_100k,long_lat,district,is_seattle
13223,7504100910,3,2.5,2400,9.437157168656688,12546,1.0,0.0,3,9,98074,47.6317,-122.041,1983,Fall,0.0,5.35,"(-122.041, 47.6317)",Lake Washington,0.0
13224,2068500210,3,1.0,1140,9.187992508312275,9779,1.0,0.0,3,7,98055,47.424,-122.20100000000001,1963,Spring,0.0,2.343,"(-122.20100000000001, 47.424)",Kent,0.0
13225,2172000035,2,1.0,930,9.345745008982385,11450,1.0,0.0,3,6,98178,47.4862,-122.264,1946,Summer,0.0,1.9,"(-122.264, 47.4862)",Tukwila,0.0
13226,4039400410,4,1.75,1820,8.794824928014517,6600,1.0,0.0,5,7,98007,47.606,-122.135,1960,Fall,0.0,5.25,"(-122.135, 47.606)",Bellevue,0.0
13227,7519000580,4,1.0,1390,8.218247926685745,3708,1.5,0.0,4,7,98117,47.685,-122.363,1926,Fall,0.0,6.1,"(-122.363, 47.685)",Seattle,1.0
13228,9828702266,3,2.5,1480,7.060476365999801,1165,3.0,0.0,3,8,98144,47.6199,-122.3,2006,Fall,0.0,5.2,"(-122.3, 47.6199)",Seattle,1.0
13229,2770602170,2,1.0,760,8.699514748210191,6000,1.0,0.0,3,6,98199,47.646,-122.384,1942,Spring,0.0,3.75,"(-122.384, 47.646)",Seattle,1.0
13230,3260100330,3,1.75,1580,8.91139510724569,7416,1.0,0.0,3,7,98005,47.6056,-122.17299999999999,1967,Spring,0.3739130434782609,6.0,"(-122.17299999999999, 47.6056)",Bellevue,0.0
13231,925059219,4,2.5,1870,9.692766521220475,16200,1.0,0.0,5,8,98033,47.6651,-122.17399999999999,1974,Fall,0.496,6.64,"(-122.17399999999999, 47.6651)",Lake Washington,0.0
13232,1257201010,2,1.0,1510,8.313852267398207,4080,1.0,0.0,3,7,98103,47.6742,-122.329,1923,Spring,0.49504950495049505,6.98,"(-122.329, 47.6742)",Seattle,1.0
13233,476000333,3,2.0,1250,7.174724309836376,1306,3.0,0.0,3,7,98107,47.6705,-122.39,2001,Summer,0.0,4.18,"(-122.39, 47.6705)",Seattle,1.0
13234,1721059218,3,1.75,2140,9.477921772720961,13068,1.0,0.0,4,7,98092,47.3099,-122.197,1974,Summer,0.4657534246575342,2.71675,"(-122.197, 47.3099)",Auburn,0.0
13235,6400700220,3,1.0,1540,9.108086137937427,9028,1.0,0.0,4,6,98033,47.6698,-122.177,1968,Spring,0.0,4.5,"(-122.177, 47.6698)",Lake Washington,0.0
13236,524069115,3,2.25,2950,11.275213812293087,78843,1.5,0.0,3,9,98075,47.5917,-122.068,2006,Spring,0.0,7.59,"(-122.068, 47.5917)",Issaquah,0.0
13237,8818900155,6,3.0,2020,8.32579052588609,4129,1.0,0.0,3,7,98105,47.6648,-122.324,1994,Winter,0.6422764227642277,5.9995,"(-122.324, 47.6648)",Seattle,1.0
13238,2321300325,4,2.75,2820,8.517193191416238,5000,1.5,0.0,3,8,98199,47.6376,-122.39399999999999,1927,Winter,0.2995391705069124,8.1,"(-122.39399999999999, 47.6376)",Seattle,1.0
13239,2131200925,3,1.75,1660,9.210340371976184,10000,1.0,0.0,3,7,98019,47.74100000000001,-121.978,1972,Summer,0.0,3.31292,"(-121.978, 47.74100000000001)",Riverview,0.0
13240,3726800220,3,1.75,1830,7.790282380703483,2417,1.0,0.0,3,7,98144,47.5723,-122.309,1919,Spring,0.967741935483871,3.48,"(-122.309, 47.5723)",Seattle,1.0
13241,3488300085,2,1.0,720,8.630521876723241,5600,1.0,0.0,4,7,98116,47.5641,-122.391,1920,Fall,0.0,4.35,"(-122.391, 47.5641)",Seattle,1.0
13242,6415100297,3,2.5,2160,9.111955470054781,9063,2.0,0.0,3,8,98133,47.7296,-122.333,1992,Winter,0.0,5.3,"(-122.333, 47.7296)",Seattle,1.0
13243,9265400210,3,1.75,1510,9.193906065512758,9837,2.0,0.0,3,7,98001,47.2576,-122.255,1989,Fall,0.0,2.27,"(-122.255, 47.2576)",Auburn,0.0
13244,2787000040,3,1.5,1870,10.647090176584566,42070,1.0,0.0,3,7,98168,47.50899999999999,-122.31299999999999,1953,Fall,0.0,2.85,"(-122.31299999999999, 47.50899999999999)",Highline,0.0
13245,3425059218,4,2.25,2860,10.171068953280907,26136,1.0,0.0,3,8,98005,47.6033,-122.15799999999999,1977,Spring,0.7439024390243902,7.4,"(-122.15799999999999, 47.6033)",Bellevue,0.0
13246,1591600676,3,1.0,990,9.120962560824966,9145,1.5,0.0,4,6,98146,47.5022,-122.36,1939,Spring,0.0,2.46,"(-122.36, 47.5022)",Highline,0.0
13247,2843200085,3,1.0,1910,9.072227069846548,8710,1.0,0.0,3,7,98168,47.5038,-122.3,1954,Winter,0.7685185185185185,2.6,"(-122.3, 47.5038)",Highline,0.0
13248,2561320120,3,2.0,1350,9.230142999272362,10200,1.0,0.0,3,7,98074,47.6159,-122.05,1977,Summer,0.0,3.66,"(-122.05, 47.6159)",Lake Washington,0.0
13249,8835400775,4,3.25,2557,9.156939595249067,9480,2.0,0.0,3,7,98118,47.5449,-122.262,1993,Fall,0.0,5.9495,"(-122.262, 47.5449)",Seattle,1.0
13250,2767704525,3,2.75,2610,8.517193191416238,5000,2.0,0.0,4,7,98107,47.6729,-122.37299999999999,1946,Spring,0.5263157894736842,6.08,"(-122.37299999999999, 47.6729)",Seattle,1.0
13251,3343901848,3,2.0,1720,9.382190628902842,11875,1.0,0.0,5,6,98056,47.5068,-122.191,1905,Spring,0.0,3.131,"(-122.191, 47.5068)",Renton,0.0
13252,7137800085,3,1.75,1170,9.114379980830272,9085,1.0,0.0,3,7,98023,47.2808,-122.354,1967,Fall,0.0,1.85,"(-122.354, 47.2808)",Federal Way,0.0
13253,1443500925,2,1.0,1140,9.348361669873558,11480,1.0,0.0,3,6,98118,47.5328,-122.274,1907,Spring,0.0,4.55,"(-122.274, 47.5328)",Seattle,1.0
13254,8731800210,3,2.5,2350,9.11063052782717,9051,1.0,0.0,4,8,98023,47.3126,-122.36399999999999,1966,Summer,0.4968152866242038,2.35,"(-122.36399999999999, 47.3126)",Federal Way,0.0
13255,8155000040,3,1.0,1020,9.416459832284596,12289,1.0,0.0,4,7,98058,47.4235,-122.155,1967,Fall,0.0,2.3,"(-122.155, 47.4235)",Kent,0.0
13256,9279200910,4,2.25,2730,8.517193191416238,5000,1.0,0.0,5,7,98116,47.5843,-122.39299999999999,1955,Fall,0.8698630136986302,7.7,"(-122.39299999999999, 47.5843)",Seattle,1.0
13257,7697920150,4,2.25,1830,8.937743936942443,7614,2.0,0.0,3,7,98030,47.3682,-122.179,1991,Fall,0.0,2.4,"(-122.179, 47.3682)",Kent,0.0
13258,7202290620,3,2.5,1690,8.014996894348302,3026,2.0,0.0,3,7,98053,47.6885,-122.04299999999999,2002,Winter,0.0,4.61,"(-122.04299999999999, 47.6885)",Lake Washington,0.0
13259,5093301285,4,2.5,2900,9.259130536145614,10500,1.0,0.0,5,8,98040,47.5838,-122.24600000000001,1963,Spring,1.0,15.8,"(-122.24600000000001, 47.5838)",Mercer Island,0.0
13260,1524069044,4,4.5,6380,11.3931729912432,88714,2.0,0.0,3,12,98029,47.5592,-122.015,2006,Fall,0.0,18.2,"(-122.015, 47.5592)",Issaquah,0.0
13261,7202340450,3,2.5,1690,8.294049640102028,4000,2.0,0.0,3,7,98053,47.6788,-122.03399999999999,2004,Fall,0.0,4.52,"(-122.03399999999999, 47.6788)",Lake Washington,0.0
13262,3629921120,4,2.5,2660,8.525756422076725,5043,2.0,0.0,3,9,98029,47.5445,-121.99600000000001,2003,Fall,0.0,7.65,"(-121.99600000000001, 47.5445)",Issaquah,0.0
13263,524069020,4,4.0,4550,10.89698003731375,54013,1.0,0.0,4,9,98075,47.5964,-122.07700000000001,1989,Spring,0.9782608695652174,10.5,"(-122.07700000000001, 47.5964)",Issaquah,0.0
13264,2273600410,3,3.0,1530,9.21024036697585,9999,1.0,0.0,4,7,98033,47.6869,-122.186,1983,Spring,0.33043478260869563,5.46,"(-122.186, 47.6869)",Lake Washington,0.0
13265,3186600515,3,2.5,2070,8.40357646462927,4463,1.5,0.0,5,8,98115,47.6853,-122.305,1931,Winter,0.16292134831460675,7.81,"(-122.305, 47.6853)",Seattle,1.0
13266,7923000360,4,1.75,1880,8.981304494957135,7953,1.0,0.0,4,7,98008,47.5838,-122.12299999999999,1965,Winter,0.0,5.38,"(-122.12299999999999, 47.5838)",Bellevue,0.0
13267,6678900150,4,2.5,2240,9.066931788680826,8664,1.0,0.0,5,8,98033,47.6621,-122.189,1975,Summer,0.5238095238095238,7.9,"(-122.189, 47.6621)",Lake Washington,0.0
13268,9482700455,4,2.75,2540,8.389359819906353,4400,1.5,0.0,5,7,98103,47.6832,-122.34299999999999,1925,Fall,0.558282208588957,6.965,"(-122.34299999999999, 47.6832)",Seattle,1.0
13269,3861500330,3,2.0,1370,9.004176840696656,8137,1.0,0.0,4,7,98003,47.2802,-122.303,1988,Spring,0.0,2.76,"(-122.303, 47.2802)",Federal Way,0.0
13270,6163901033,2,1.0,770,9.060911858484253,8612,1.0,0.0,3,6,98155,47.7547,-122.323,1953,Fall,0.0,2.69,"(-122.323, 47.7547)",Shoreline,0.0
13271,624069003,4,2.75,2970,10.996701965517644,59677,1.0,0.0,4,8,98075,47.5953,-122.08,1973,Winter,0.84472049689441,8.29,"(-122.08, 47.5953)",Issaquah,0.0
13272,7454000145,2,1.0,740,8.830543010616596,6840,1.0,0.0,3,6,98126,47.5168,-122.37299999999999,1942,Spring,0.0,1.22,"(-122.37299999999999, 47.5168)",Seattle,1.0
13273,4402700230,3,1.5,1360,8.946374826141717,7680,1.0,0.0,3,7,98133,47.7441,-122.337,1955,Summer,0.0,3.525,"(-122.337, 47.7441)",Shoreline,0.0
13274,1432701510,4,2.0,1280,8.930626469173578,7560,1.0,0.0,5,6,98058,47.45,-122.175,1959,Fall,0.0,2.49,"(-122.175, 47.45)",Renton,0.0
13275,1115100119,4,2.0,1920,8.962263554116761,7803,1.0,0.0,3,7,98155,47.758,-122.325,1962,Winter,0.7777777777777778,3.6,"(-122.325, 47.758)",Shoreline,0.0
13276,2553300120,3,2.0,2020,9.267098705794792,10584,1.0,0.0,3,10,98075,47.5851,-122.02799999999999,1994,Spring,0.0,6.295,"(-122.02799999999999, 47.5851)",Issaquah,0.0
13277,2481630180,4,2.25,3310,11.756898567094519,127631,2.0,0.0,5,9,98072,47.732,-122.134,1956,Summer,0.0,11.4,"(-122.134, 47.732)",Northshore,0.0
13278,2525049246,2,2.25,2950,9.654577374584886,15593,1.0,0.0,4,8,98039,47.6209,-122.236,1986,Fall,0.8910256410256411,15.5,"(-122.236, 47.6209)",Bellevue,0.0
13279,7236300065,3,1.5,1320,8.94832604627298,7695,1.0,0.0,4,7,98056,47.4908,-122.181,1959,Summer,0.0,2.75,"(-122.181, 47.4908)",Renton,0.0
13280,1854900330,4,2.5,3160,8.848078421168667,6961,2.0,0.0,3,8,98074,47.6125,-122.01,2005,Fall,0.0,6.97,"(-122.01, 47.6125)",Lake Washington,0.0
13281,203101210,2,1.0,1640,9.760482858119124,17335,1.0,0.0,3,7,98053,47.6397,-121.95299999999999,1978,Spring,0.9523809523809523,3.795,"(-121.95299999999999, 47.6397)",Snoqualmie Valley,0.0
13282,622100074,3,2.75,2440,11.245451166489799,76531,1.0,0.0,3,10,98072,47.7672,-122.161,1980,Fall,0.4878048780487805,7.2,"(-122.161, 47.7672)",Northshore,0.0
13283,5014600180,4,2.5,3000,8.621192781434722,5548,2.0,0.0,3,9,98059,47.5399,-122.18799999999999,2006,Spring,0.0,6.75,"(-122.18799999999999, 47.5399)",Renton,0.0
13284,809002295,5,2.5,2810,8.699514748210191,6000,2.5,0.0,3,9,98109,47.6367,-122.35,1907,Fall,0.0,11.7,"(-122.35, 47.6367)",Seattle,1.0
13285,7533800325,3,2.0,2390,8.837536046107568,6888,2.0,0.0,5,8,98115,47.6839,-122.274,1939,Spring,0.0,11.0,"(-122.274, 47.6839)",Seattle,1.0
13286,5637500180,4,1.0,2080,8.160518247477505,3500,1.5,0.0,5,7,98136,47.5445,-122.383,1926,Summer,0.6507936507936508,5.2,"(-122.383, 47.5445)",Seattle,1.0
13287,3971700981,3,1.75,2650,8.922658299524402,7500,1.5,0.0,4,7,98155,47.7716,-122.31700000000001,1962,Fall,0.6666666666666666,4.15,"(-122.31700000000001, 47.7716)",Shoreline,0.0
13288,2267000453,3,2.5,1060,7.336936913707618,1536,2.0,0.0,3,8,98117,47.6907,-122.395,2000,Summer,0.0,4.15,"(-122.395, 47.6907)",Seattle,1.0
13289,5029000120,3,2.25,1940,9.025455532779063,8312,1.0,0.0,4,7,98166,47.4556,-122.346,1963,Spring,0.5901639344262295,4.5,"(-122.346, 47.4556)",Highline,0.0
13290,3735900325,2,1.0,1080,8.313852267398207,4080,1.0,0.0,3,8,98115,47.6899,-122.32,1948,Spring,0.0,4.85,"(-122.32, 47.6899)",Seattle,1.0
13291,6187100360,3,2.25,1700,9.169518377455928,9600,2.0,0.0,3,7,98042,47.39,-122.15799999999999,1984,Spring,0.0,2.94,"(-122.15799999999999, 47.39)",Kent,0.0
13292,7237500530,4,3.5,4440,9.274253697719836,10660,2.0,0.0,3,11,98059,47.5294,-122.137,2003,Summer,0.0,10.4,"(-122.137, 47.5294)",Issaquah,0.0
13293,2207500880,3,1.0,1580,8.294049640102028,4000,2.0,0.0,3,8,98102,47.6363,-122.32,1905,Summer,0.0,6.9,"(-122.32, 47.6363)",Seattle,1.0
13294,7937900220,5,2.75,3630,10.557400019844792,38461,2.0,0.0,3,11,98058,47.4289,-122.094,2000,Fall,0.0,7.165,"(-122.094, 47.4289)",Tahoma,0.0
13295,2767603615,2,2.25,1290,7.036148493750536,1137,3.0,0.0,3,8,98107,47.6718,-122.382,2007,Fall,0.0,4.81,"(-122.382, 47.6718)",Seattle,1.0
13296,8121100325,4,2.75,1960,8.441391477999955,4635,1.0,0.0,4,7,98118,47.5693,-122.285,1968,Spring,0.96,5.75,"(-122.285, 47.5693)",Seattle,1.0
13297,8712100720,3,2.0,2090,8.520188700396035,5015,1.5,0.0,5,7,98112,47.6378,-122.301,1920,Summer,0.0,7.85,"(-122.301, 47.6378)",Seattle,1.0
13298,1223059081,3,1.75,1960,10.69183127007966,43995,1.0,0.0,3,7,98059,47.4915,-122.10600000000001,1970,Spring,0.0,4.8,"(-122.10600000000001, 47.4915)",Issaquah,0.0
13299,9323610180,3,2.25,2120,9.137447046455858,9297,2.0,0.0,4,8,98006,47.5561,-122.154,1981,Summer,0.0,7.2,"(-122.154, 47.5561)",Bellevue,0.0
13300,2722059275,3,2.75,2290,10.450104940400177,34548,2.0,0.0,4,7,98042,47.3691,-122.163,1984,Spring,0.0,5.36,"(-122.163, 47.3691)",Kent,0.0
13301,1545800205,4,2.5,1880,8.98281222234415,7965,2.0,0.0,3,7,98038,47.3642,-122.052,2000,Summer,0.0,3.249,"(-122.052, 47.3642)",Tahoma,0.0
13302,4303200555,2,1.0,770,8.548691858475609,5160,1.0,0.0,3,6,98106,47.5304,-122.35600000000001,1943,Summer,0.0,2.65,"(-122.35600000000001, 47.5304)",Seattle,1.0
13303,2267000730,3,2.5,1530,8.07402621612406,3210,1.5,0.0,5,7,98117,47.6913,-122.39299999999999,1928,Summer,0.5148514851485149,5.45,"(-122.39299999999999, 47.6913)",Seattle,1.0
13304,1926049154,2,1.5,1450,10.20636607186919,27075,1.0,0.0,3,7,98133,47.7281,-122.353,1940,Winter,0.0,4.65,"(-122.353, 47.7281)",Seattle,1.0
13305,3300790540,3,2.25,1690,8.898365606955357,7320,2.0,0.0,3,7,98198,47.3889,-122.316,1987,Winter,0.0,2.925,"(-122.316, 47.3889)",Highline,0.0
13306,2652501215,4,1.75,1880,8.221478947267192,3720,1.5,0.0,4,7,98109,47.6431,-122.35600000000001,1924,Summer,0.0,8.6,"(-122.35600000000001, 47.6431)",Seattle,1.0
13307,2426059124,4,3.25,4160,10.768063848723605,47480,2.0,0.0,3,10,98072,47.7266,-122.115,1995,Winter,0.0,10.5,"(-122.115, 47.7266)",Northshore,0.0
13308,164000237,4,2.5,2140,8.888066854754783,7245,2.0,0.0,3,7,98133,47.729,-122.35,2003,Summer,0.0,4.95,"(-122.35, 47.729)",Seattle,1.0
13309,1453602283,2,2.0,1320,7.2875606403097235,1462,3.0,0.0,3,7,98125,47.7223,-122.29,1997,Spring,0.0,3.42,"(-122.29, 47.7223)",Seattle,1.0
13310,8081650330,4,2.5,2000,9.21542741102474,10051,2.0,0.0,3,7,98038,47.3625,-122.025,1997,Summer,0.0,3.2,"(-122.025, 47.3625)",Tahoma,0.0
13311,3797000205,3,2.0,1460,7.867105500316739,2610,2.0,0.0,3,8,98103,47.6864,-122.345,1987,Fall,0.0,4.44,"(-122.345, 47.6864)",Seattle,1.0
13312,8921000040,4,2.5,3070,8.997889450200717,8086,2.0,0.0,3,10,98059,47.5399,-122.16,2005,Summer,0.0,8.041,"(-122.16, 47.5399)",Issaquah,0.0
13313,6791100410,3,2.5,1660,9.615805480084347,15000,1.0,0.0,4,7,98075,47.5803,-122.05,1970,Fall,0.0,4.32,"(-122.05, 47.5803)",Issaquah,0.0
13314,7224000450,6,1.5,1810,8.484256691169973,4838,1.5,0.0,4,5,98055,47.4874,-122.20200000000001,1905,Winter,0.7238095238095238,2.3,"(-122.20200000000001, 47.4874)",Renton,0.0
13315,3303980650,4,3.5,3510,9.323669057283185,11200,2.0,0.0,3,11,98059,47.5193,-122.15,2001,Summer,0.0,9.35,"(-122.15, 47.5193)",Issaquah,0.0
13316,7589200191,3,3.0,2180,7.882314918980268,2650,1.5,0.0,5,8,98117,47.6891,-122.375,1930,Summer,0.5460992907801419,6.3495,"(-122.375, 47.6891)",Seattle,1.0
13317,9547200530,6,4.0,3300,8.651724084373843,5720,1.0,0.0,3,8,98115,47.676,-122.309,1963,Winter,0.6836734693877551,7.8,"(-122.309, 47.676)",Seattle,1.0
13318,8635751120,4,2.5,2460,8.34283980427146,4200,2.0,0.0,3,8,98074,47.6031,-122.021,1998,Spring,0.0,6.11,"(-122.021, 47.6031)",Lake Washington,0.0
13319,1982201465,4,1.75,1880,8.336869637284956,4175,1.5,0.0,3,7,98107,47.6646,-122.36399999999999,1944,Fall,0.7247706422018348,4.75999,"(-122.36399999999999, 47.6646)",Seattle,1.0
13320,8648700450,3,2.0,2290,9.153770020487789,9450,1.0,0.0,3,9,98008,47.5692,-122.1,1979,Winter,0.3712574850299401,5.65,"(-122.1, 47.5692)",Issaquah,0.0
13321,3586501085,4,2.5,2290,10.193167627650581,26720,2.0,0.0,3,8,98177,47.7502,-122.374,1977,Summer,0.0,6.3,"(-122.374, 47.7502)",Shoreline,0.0
13322,7701990040,4,3.5,3860,9.816512538521721,18334,2.0,0.0,3,10,98077,47.7095,-122.075,1996,Summer,0.23717948717948717,8.4,"(-122.075, 47.7095)",Lake Washington,0.0
13323,3420069060,3,2.5,2640,12.976264197087552,432036,1.5,0.0,3,10,98022,47.1795,-122.036,1996,Fall,0.0,7.9,"(-122.036, 47.1795)",Enumclaw,0.0
13324,1822069052,5,2.5,2850,12.25258879752124,209523,1.0,0.0,4,7,98058,47.3939,-122.089,1968,Summer,0.0,4.5,"(-122.089, 47.3939)",Tahoma,0.0
13325,4385701285,4,3.25,3020,8.294049640102028,4000,1.5,0.0,5,8,98112,47.6395,-122.279,1927,Winter,0.5729166666666666,12.7,"(-122.279, 47.6395)",Seattle,1.0
13326,2810600210,3,2.0,1510,8.23217423638394,3760,1.0,0.0,5,7,98136,47.5425,-122.39,1925,Spring,0.6236559139784946,5.2,"(-122.39, 47.5425)",Seattle,1.0
13327,1624049170,4,2.0,2410,9.072456664612796,8712,1.0,0.0,3,7,98144,47.5729,-122.302,1958,Fall,0.9126984126984127,4.468,"(-122.302, 47.5729)",Seattle,1.0
13328,871001085,3,1.0,1470,8.719644119505357,6122,1.0,0.0,3,8,98199,47.6517,-122.406,1948,Winter,0.225,6.52,"(-122.406, 47.6517)",Seattle,1.0
13329,4104500191,3,2.75,2890,9.403437001938096,12130,2.0,0.0,4,10,98033,47.6505,-122.20299999999999,1987,Spring,0.02120141342756184,11.7,"(-122.20299999999999, 47.6505)",Lake Washington,0.0
13330,98030530,4,3.25,3490,8.857088135314953,7024,2.0,0.0,3,10,98075,47.5834,-121.97200000000001,2006,Summer,0.0,7.45,"(-121.97200000000001, 47.5834)",Snoqualmie Valley,0.0
13331,1025049115,3,2.25,1270,7.2485040723706105,1406,2.0,0.0,3,8,98105,47.6647,-122.28399999999999,2014,Summer,0.19811320754716982,5.94,"(-122.28399999999999, 47.6647)",Seattle,1.0
13332,9331800580,2,1.0,1000,8.216088098632316,3700,1.0,0.0,3,6,98118,47.552,-122.29,1929,Spring,0.25,2.57,"(-122.29, 47.552)",Seattle,1.0
13333,9826701320,4,1.75,1430,8.317766166719343,4096,2.0,0.0,3,7,98122,47.604,-122.306,1900,Summer,0.0,4.85,"(-122.306, 47.604)",Seattle,1.0
13334,2426049079,3,1.0,1060,9.905485555198801,20040,1.0,0.0,3,6,98034,47.7281,-122.235,1943,Spring,0.0,3.3,"(-122.235, 47.7281)",Lake Washington,0.0
13335,204000175,3,2.0,1680,9.098961783992793,8946,1.0,0.0,3,6,98053,47.6379,-121.96600000000001,1996,Summer,0.7872340425531915,3.81,"(-121.96600000000001, 47.6379)",Snoqualmie Valley,0.0
13336,822039004,2,2.0,2280,13.371101378433975,641203,2.0,0.0,3,9,98070,47.4125,-122.455,1990,Summer,0.0,8.499,"(-122.455, 47.4125)",Vashon Island,0.0
13337,3735900205,4,2.5,2450,8.313852267398207,4080,1.5,0.0,4,8,98115,47.6899,-122.319,1930,Spring,0.6442953020134228,7.93,"(-122.319, 47.6899)",Seattle,1.0
13338,823000174,3,2.25,3650,8.585412430393381,5353,2.0,0.0,4,7,98144,47.5949,-122.291,1947,Summer,0.6590909090909091,9.2,"(-122.291, 47.5949)",Seattle,1.0
13339,3300701575,2,1.0,830,8.294049640102028,4000,1.0,0.0,4,6,98117,47.6909,-122.381,1947,Spring,0.0,4.55,"(-122.381, 47.6909)",Seattle,1.0
13340,4128500210,4,2.5,3490,8.921857979353632,7494,2.0,0.0,3,11,98006,47.559,-122.12700000000001,2000,Spring,0.0,9.75,"(-122.12700000000001, 47.559)",Bellevue,0.0
13341,1934800142,2,1.5,1050,6.952728644624869,1046,2.0,0.0,3,8,98122,47.6028,-122.309,2007,Winter,0.09375,3.75,"(-122.309, 47.6028)",Seattle,1.0
13342,1189000205,2,2.5,1170,7.501634457883413,1811,2.0,0.0,3,8,98122,47.6132,-122.29700000000001,2001,Spring,0.0,4.0,"(-122.29700000000001, 47.6132)",Seattle,1.0
13343,4040800120,3,1.0,1220,8.881836305004146,7200,1.0,0.0,4,7,98008,47.6218,-122.116,1965,Winter,0.0,4.47,"(-122.116, 47.6218)",Bellevue,0.0
13344,1238501099,3,1.75,1310,9.0595174822416,8600,1.0,0.0,4,7,98033,47.68600000000001,-122.185,1987,Fall,0.0,4.7,"(-122.185, 47.68600000000001)",Lake Washington,0.0
13345,6705870040,4,2.5,3130,8.93353229607628,7582,2.0,0.0,3,8,98075,47.577,-122.055,2004,Fall,0.0,6.65,"(-122.055, 47.577)",Issaquah,0.0
13346,7340601063,3,1.75,1590,10.634652800283595,41550,1.5,0.0,3,6,98168,47.4817,-122.28,1989,Fall,0.23255813953488372,2.955,"(-122.28, 47.4817)",Tukwila,0.0
13347,7212660540,4,2.5,1720,9.063926353520646,8638,2.0,0.0,3,8,98003,47.2704,-122.31299999999999,1994,Winter,0.0,2.0,"(-122.31299999999999, 47.2704)",Federal Way,0.0
13348,1426079047,3,2.25,2520,12.264987571354867,212137,2.0,0.0,3,9,98019,47.7384,-121.87799999999999,2005,Fall,0.5849056603773585,6.2,"(-121.87799999999999, 47.7384)",Riverview,0.0
13349,6817800220,3,2.0,1520,9.311722986264785,11067,1.0,0.0,3,7,98074,47.6326,-122.03299999999999,1983,Summer,0.3333333333333333,4.349,"(-122.03299999999999, 47.6326)",Lake Washington,0.0
13350,1336800065,4,2.25,3260,8.442469645220301,4640,2.0,0.0,5,9,98112,47.6272,-122.31200000000001,1907,Spring,0.3813559322033898,13.3,"(-122.31200000000001, 47.6272)",Seattle,1.0
13351,9413900035,4,3.25,3910,8.922658299524402,7500,2.0,0.0,3,10,98033,47.6527,-122.198,2006,Winter,0.0,16.5,"(-122.198, 47.6527)",Lake Washington,0.0
13352,9113200180,4,2.5,3480,8.750683034784592,6315,2.0,0.0,3,9,98052,47.6841,-122.161,2000,Fall,0.4745762711864407,8.525,"(-122.161, 47.6841)",Lake Washington,0.0
13353,4215250220,3,2.5,3040,10.45363003867907,34670,2.0,0.0,4,10,98072,47.7565,-122.12899999999999,1983,Winter,0.0,7.9,"(-122.12899999999999, 47.7565)",Northshore,0.0
13354,8563030330,4,1.75,2030,8.902455592206882,7350,1.0,0.0,3,8,98008,47.6274,-122.094,1966,Spring,0.0,5.65,"(-122.094, 47.6274)",Bellevue,0.0
13355,5634500688,6,3.25,3870,10.114558522616068,24700,2.0,0.0,3,10,98028,47.7517,-122.23299999999999,1989,Spring,0.5357142857142857,11.3,"(-122.23299999999999, 47.7517)",Northshore,0.0
13356,1657530450,3,2.5,1870,7.269616749608169,1436,2.0,0.0,3,7,98059,47.4899,-122.166,2004,Winter,0.0,2.8995,"(-122.166, 47.4899)",Renton,0.0
13357,1624059219,2,2.0,2640,9.542445945729886,13939,1.0,0.0,5,8,98006,47.5647,-122.165,1963,Fall,0.6097560975609756,8.5,"(-122.165, 47.5647)",Bellevue,0.0
13358,7942600975,4,1.75,1940,8.476371196895983,4800,1.0,0.0,5,7,98122,47.6054,-122.314,1922,Spring,0.883495145631068,5.05,"(-122.314, 47.6054)",Seattle,1.0
13359,8835200610,3,2.5,1710,8.636397438894713,5633,2.0,0.0,3,7,98034,47.7232,-122.161,1981,Fall,0.0,3.72,"(-122.161, 47.7232)",Lake Washington,0.0
13360,7524200180,4,2.0,1690,8.952605375892354,7728,1.5,0.0,4,7,98198,47.3666,-122.318,1967,Fall,0.0,2.07,"(-122.318, 47.3666)",Federal Way,0.0
13361,5451100220,3,1.75,2340,9.258654232254733,10495,1.0,0.0,4,8,98040,47.5386,-122.226,1967,Spring,0.0,7.8,"(-122.226, 47.5386)",Mercer Island,0.0
13362,4047200065,4,1.75,1700,9.917538375758788,20283,1.5,0.0,3,7,98019,47.7694,-121.90299999999999,1965,Summer,0.26865671641791045,4.0,"(-121.90299999999999, 47.7694)",Riverview,0.0
13363,3374900035,3,1.5,1850,9.002577922700276,8124,1.0,0.0,4,7,98177,47.7275,-122.359,1948,Winter,0.0,4.4025,"(-122.359, 47.7275)",Seattle,1.0
13364,7010700580,2,2.0,1370,8.977146484808472,7920,1.0,0.0,3,8,98199,47.6589,-122.397,1949,Spring,0.4421052631578947,5.85,"(-122.397, 47.6589)",Seattle,1.0
13365,4139440360,4,2.5,2900,9.207536444643448,9972,2.0,0.0,3,9,98006,47.5536,-122.12100000000001,1993,Fall,0.0,8.5,"(-122.12100000000001, 47.5536)",Issaquah,0.0
13366,3126049154,3,3.0,2400,8.068402958569699,3192,2.0,0.0,3,7,98103,47.6963,-122.348,1991,Fall,0.0,5.7,"(-122.348, 47.6963)",Seattle,1.0
13367,1331900410,4,3.0,3740,10.337993529428706,30884,2.0,0.0,3,9,98072,47.7505,-122.117,1988,Summer,0.2222222222222222,8.69,"(-122.117, 47.7505)",Northshore,0.0
