,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,condition,grade,zipcode,lat,long,yr_of_last_update,season_sold,below_ground_ratio,price_100k
13323,6371500040,3,1.0,1350,4800,1.5,0.0,3,7,98116,47.5749,-122.412,1928,Spring,0.0,5.85
13324,8929000040,3,2.5,2010,2778,2.0,0.0,3,8,98029,47.5528,-121.999,2014,Summer,0.4460431654676259,4.62608
13325,2970800145,3,1.75,2080,5200,1.0,0.0,3,7,98166,47.4738,-122.35,1974,Spring,1.0,3.505
13326,8588000610,3,1.0,1040,8125,1.0,0.0,3,7,98003,47.3171,-122.316,1956,Fall,0.0,2.1
13327,3905080870,3,2.5,1890,5929,2.0,0.0,3,8,98029,47.5697,-121.994,1993,Winter,0.0,5.1
13328,2457200040,3,2.25,1810,7630,1.0,0.0,4,7,98056,47.497,-122.18,1959,Spring,0.0,2.8
13329,3971700580,3,1.75,1930,14389,1.0,0.0,3,7,98155,47.7733,-122.31700000000001,1998,Spring,0.7079646017699115,3.85
13330,7304300760,3,1.0,1010,8184,1.0,0.0,4,6,98155,47.7416,-122.319,1947,Summer,0.0,3.49
13331,5561720180,3,2.25,1740,10836,1.0,0.0,3,7,98031,47.3976,-122.166,1981,Summer,0.9120879120879121,2.52
13332,1370801565,4,2.5,2910,8881,2.0,0.0,3,10,98199,47.6424,-122.411,1932,Fall,0.5,11.0
13333,1822350180,3,2.25,1330,8004,2.0,0.0,3,7,98034,47.7098,-122.21700000000001,1985,Winter,0.0,3.75
13334,1310900610,4,2.25,2210,11700,2.0,0.0,4,8,98032,47.3648,-122.28399999999999,1967,Summer,0.0,3.36
13335,9285800330,3,3.75,2670,6517,2.5,0.0,4,8,98126,47.5702,-122.38,1977,Summer,0.3217821782178218,7.32
13336,6620400205,2,1.0,1000,6227,1.0,0.0,3,6,98168,47.51300000000001,-122.333,1949,Summer,0.0,2.0
13337,1644510040,4,2.5,3150,7277,2.0,0.0,3,9,98056,47.5159,-122.20200000000001,2006,Spring,0.0,6.81716
13338,6151800606,3,1.75,1520,12246,1.0,0.0,4,6,98010,47.3434,-122.04899999999999,1971,Winter,0.0,2.35
13339,5245600120,3,1.0,1690,13825,1.0,0.0,3,7,98148,47.4256,-122.322,1955,Fall,0.39669421487603307,2.575
13340,8951900065,3,1.0,1070,9497,1.0,0.0,3,7,98028,47.7425,-122.23,1955,Fall,0.0,3.15
13341,226039186,3,1.0,910,8000,1.0,0.0,4,6,98177,47.7746,-122.37799999999999,1950,Spring,0.22972972972972974,2.9995
13342,3558900450,4,2.25,2130,8640,1.0,0.0,3,7,98034,47.7087,-122.198,1969,Summer,0.48951048951048953,5.3
13343,3179100790,2,1.75,2230,6930,1.0,0.0,4,8,98105,47.6705,-122.277,1947,Fall,0.45751633986928103,7.665
13344,9808590210,4,2.5,3560,11119,1.0,0.0,3,10,98004,47.6456,-122.19,1986,Spring,0.5545851528384279,8.6
13345,1781500220,3,2.5,2590,4961,2.0,0.0,3,9,98126,47.5271,-122.381,2007,Winter,0.0,6.9
13346,3126049052,4,1.75,2040,6348,1.0,0.0,3,7,98103,47.6964,-122.336,1962,Spring,1.0,5.51
13347,8677900120,3,2.75,2100,20150,1.0,0.0,4,7,98034,47.7206,-122.24799999999999,1955,Fall,0.0,5.3
13348,5408100035,3,1.0,1340,7260,1.5,0.0,3,7,98125,47.7016,-122.295,1953,Spring,0.0,5.68
13349,3827600040,3,2.5,2770,10773,2.0,0.0,3,9,98008,47.5754,-122.12,1992,Spring,0.0,7.4995
13350,7504100910,3,2.5,2400,12546,1.0,0.0,3,9,98074,47.6317,-122.041,1983,Fall,0.0,5.35
13351,2068500210,3,1.0,1140,9779,1.0,0.0,3,7,98055,47.424,-122.20100000000001,1963,Spring,0.0,2.343
13352,2172000035,2,1.0,930,11450,1.0,0.0,3,6,98178,47.4862,-122.264,1946,Summer,0.0,1.9
13353,4039400410,4,1.75,1820,6600,1.0,0.0,5,7,98007,47.606,-122.135,1960,Fall,0.0,5.25
13354,7519000580,4,1.0,1390,3708,1.5,0.0,4,7,98117,47.685,-122.363,1926,Fall,0.0,6.1
13355,9828702266,3,2.5,1480,1165,3.0,0.0,3,8,98144,47.6199,-122.3,2006,Fall,0.0,5.2
13356,2770602170,2,1.0,760,6000,1.0,0.0,3,6,98199,47.646,-122.384,1942,Spring,0.0,3.75
13357,3260100330,3,1.75,1580,7416,1.0,0.0,3,7,98005,47.6056,-122.17299999999999,1967,Spring,0.3739130434782609,6.0
13358,925059219,4,2.5,1870,16200,1.0,0.0,5,8,98033,47.6651,-122.17399999999999,1974,Fall,0.496,6.64
13359,1257201010,2,1.0,1510,4080,1.0,0.0,3,7,98103,47.6742,-122.329,1923,Spring,0.49504950495049505,6.98
13360,476000333,3,2.0,1250,1306,3.0,0.0,3,7,98107,47.6705,-122.39,2001,Summer,0.0,4.18
13361,1721059218,3,1.75,2140,13068,1.0,0.0,4,7,98092,47.3099,-122.197,1974,Summer,0.4657534246575342,2.71675
13362,6400700220,3,1.0,1540,9028,1.0,0.0,4,6,98033,47.6698,-122.177,1968,Spring,0.0,4.5
13363,524069115,3,2.25,2950,78843,1.5,0.0,3,9,98075,47.5917,-122.068,2006,Spring,0.0,7.59
13364,8818900155,6,3.0,2020,4129,1.0,0.0,3,7,98105,47.6648,-122.324,1994,Winter,0.6422764227642277,5.9995
13365,2321300325,4,2.75,2820,5000,1.5,0.0,3,8,98199,47.6376,-122.39399999999999,1927,Winter,0.2995391705069124,8.1
13366,2131200925,3,1.75,1660,10000,1.0,0.0,3,7,98019,47.74100000000001,-121.978,1972,Summer,0.0,3.31292
13367,3726800220,3,1.75,1830,2417,1.0,0.0,3,7,98144,47.5723,-122.309,1919,Spring,0.967741935483871,3.48
13368,3488300085,2,1.0,720,5600,1.0,0.0,4,7,98116,47.5641,-122.391,1920,Fall,0.0,4.35
13369,6415100297,3,2.5,2160,9063,2.0,0.0,3,8,98133,47.7296,-122.333,1992,Winter,0.0,5.3
13370,9265400210,3,1.75,1510,9837,2.0,0.0,3,7,98001,47.2576,-122.255,1989,Fall,0.0,2.27
13371,2787000040,3,1.5,1870,42070,1.0,0.0,3,7,98168,47.50899999999999,-122.31299999999999,1953,Fall,0.0,2.85
13372,3425059218,4,2.25,2860,26136,1.0,0.0,3,8,98005,47.6033,-122.15799999999999,1977,Spring,0.7439024390243902,7.4
13373,1591600676,3,1.0,990,9145,1.5,0.0,4,6,98146,47.5022,-122.36,1939,Spring,0.0,2.46
13374,2843200085,3,1.0,1910,8710,1.0,0.0,3,7,98168,47.5038,-122.3,1954,Winter,0.7685185185185185,2.6
13375,2561320120,3,2.0,1350,10200,1.0,0.0,3,7,98074,47.6159,-122.05,1977,Summer,0.0,3.66
13376,8835400775,4,3.25,2557,9480,2.0,0.0,3,7,98118,47.5449,-122.262,1993,Fall,0.0,5.9495
13377,2767704525,3,2.75,2610,5000,2.0,0.0,4,7,98107,47.6729,-122.37299999999999,1946,Spring,0.5263157894736842,6.08
13378,3343901848,3,2.0,1720,11875,1.0,0.0,5,6,98056,47.5068,-122.191,1905,Spring,0.0,3.131
13379,7137800085,3,1.75,1170,9085,1.0,0.0,3,7,98023,47.2808,-122.354,1967,Fall,0.0,1.85
13380,1443500925,2,1.0,1140,11480,1.0,0.0,3,6,98118,47.5328,-122.274,1907,Spring,0.0,4.55
13381,8731800210,3,2.5,2350,9051,1.0,0.0,4,8,98023,47.3126,-122.36399999999999,1966,Summer,0.4968152866242038,2.35
13382,8155000040,3,1.0,1020,12289,1.0,0.0,4,7,98058,47.4235,-122.155,1967,Fall,0.0,2.3
13383,9279200910,4,2.25,2730,5000,1.0,0.0,5,7,98116,47.5843,-122.39299999999999,1955,Fall,0.8698630136986302,7.7
13384,7697920150,4,2.25,1830,7614,2.0,0.0,3,7,98030,47.3682,-122.179,1991,Fall,0.0,2.4
13385,7202290620,3,2.5,1690,3026,2.0,0.0,3,7,98053,47.6885,-122.04299999999999,2002,Winter,0.0,4.61
13386,5093301285,4,2.5,2900,10500,1.0,0.0,5,8,98040,47.5838,-122.24600000000001,1963,Spring,1.0,15.8
13387,1524069044,4,4.5,6380,88714,2.0,0.0,3,12,98029,47.5592,-122.015,2006,Fall,0.0,18.2
13388,7202340450,3,2.5,1690,4000,2.0,0.0,3,7,98053,47.6788,-122.03399999999999,2004,Fall,0.0,4.52
13389,3629921120,4,2.5,2660,5043,2.0,0.0,3,9,98029,47.5445,-121.99600000000001,2003,Fall,0.0,7.65
13390,524069020,4,4.0,4550,54013,1.0,0.0,4,9,98075,47.5964,-122.07700000000001,1989,Spring,0.9782608695652174,10.5
13391,2273600410,3,3.0,1530,9999,1.0,0.0,4,7,98033,47.6869,-122.186,1983,Spring,0.33043478260869563,5.46
13392,3186600515,3,2.5,2070,4463,1.5,0.0,5,8,98115,47.6853,-122.305,1931,Winter,0.16292134831460675,7.81
13393,7923000360,4,1.75,1880,7953,1.0,0.0,4,7,98008,47.5838,-122.12299999999999,1965,Winter,0.0,5.38
13394,6678900150,4,2.5,2240,8664,1.0,0.0,5,8,98033,47.6621,-122.189,1975,Summer,0.5238095238095238,7.9
13395,9482700455,4,2.75,2540,4400,1.5,0.0,5,7,98103,47.6832,-122.34299999999999,1925,Fall,0.558282208588957,6.965
13396,3861500330,3,2.0,1370,8137,1.0,0.0,4,7,98003,47.2802,-122.303,1988,Spring,0.0,2.76
13397,6163901033,2,1.0,770,8612,1.0,0.0,3,6,98155,47.7547,-122.323,1953,Fall,0.0,2.69
13399,624069003,4,2.75,2970,59677,1.0,0.0,4,8,98075,47.5953,-122.08,1973,Winter,0.84472049689441,8.29
13400,7454000145,2,1.0,740,6840,1.0,0.0,3,6,98126,47.5168,-122.37299999999999,1942,Spring,0.0,1.22
13401,4402700230,3,1.5,1360,7680,1.0,0.0,3,7,98133,47.7441,-122.337,1955,Summer,0.0,3.525
13402,1432701510,4,2.0,1280,7560,1.0,0.0,5,6,98058,47.45,-122.175,1959,Fall,0.0,2.49
13403,1115100119,4,2.0,1920,7803,1.0,0.0,3,7,98155,47.758,-122.325,1962,Winter,0.7777777777777778,3.6
13404,2553300120,3,2.0,2020,10584,1.0,0.0,3,10,98075,47.5851,-122.02799999999999,1994,Spring,0.0,6.295
13405,2481630180,4,2.25,3310,127631,2.0,0.0,5,9,98072,47.732,-122.134,1956,Summer,0.0,11.4
13406,2525049246,2,2.25,2950,15593,1.0,0.0,4,8,98039,47.6209,-122.236,1986,Fall,0.8910256410256411,15.5
13407,7236300065,3,1.5,1320,7695,1.0,0.0,4,7,98056,47.4908,-122.181,1959,Summer,0.0,2.75
13408,1854900330,4,2.5,3160,6961,2.0,0.0,3,8,98074,47.6125,-122.01,2005,Fall,0.0,6.97
13409,203101210,2,1.0,1640,17335,1.0,0.0,3,7,98053,47.6397,-121.95299999999999,1978,Spring,0.9523809523809523,3.795
13410,622100074,3,2.75,2440,76531,1.0,0.0,3,10,98072,47.7672,-122.161,1980,Fall,0.4878048780487805,7.2
13411,5014600180,4,2.5,3000,5548,2.0,0.0,3,9,98059,47.5399,-122.18799999999999,2006,Spring,0.0,6.75
13412,809002295,5,2.5,2810,6000,2.5,0.0,3,9,98109,47.6367,-122.35,1907,Fall,0.0,11.7
13413,7533800325,3,2.0,2390,6888,2.0,0.0,5,8,98115,47.6839,-122.274,1939,Spring,0.0,11.0
13414,5637500180,4,1.0,2080,3500,1.5,0.0,5,7,98136,47.5445,-122.383,1926,Summer,0.6507936507936508,5.2
13415,3971700981,3,1.75,2650,7500,1.5,0.0,4,7,98155,47.7716,-122.31700000000001,1962,Fall,0.6666666666666666,4.15
13416,2267000453,3,2.5,1060,1536,2.0,0.0,3,8,98117,47.6907,-122.395,2000,Summer,0.0,4.15
13417,5029000120,3,2.25,1940,8312,1.0,0.0,4,7,98166,47.4556,-122.346,1963,Spring,0.5901639344262295,4.5
13418,3735900325,2,1.0,1080,4080,1.0,0.0,3,8,98115,47.6899,-122.32,1948,Spring,0.0,4.85
13419,6187100360,3,2.25,1700,9600,2.0,0.0,3,7,98042,47.39,-122.15799999999999,1984,Spring,0.0,2.94
13420,7237500530,4,3.5,4440,10660,2.0,0.0,3,11,98059,47.5294,-122.137,2003,Summer,0.0,10.4
13421,2207500880,3,1.0,1580,4000,2.0,0.0,3,8,98102,47.6363,-122.32,1905,Summer,0.0,6.9
13422,7937900220,5,2.75,3630,38461,2.0,0.0,3,11,98058,47.4289,-122.094,2000,Fall,0.0,7.165
13423,2767603615,2,2.25,1290,1137,3.0,0.0,3,8,98107,47.6718,-122.382,2007,Fall,0.0,4.81
13424,8121100325,4,2.75,1960,4635,1.0,0.0,4,7,98118,47.5693,-122.285,1968,Spring,0.96,5.75
13425,8712100720,3,2.0,2090,5015,1.5,0.0,5,7,98112,47.6378,-122.301,1920,Summer,0.0,7.85
13426,1223059081,3,1.75,1960,43995,1.0,0.0,3,7,98059,47.4915,-122.10600000000001,1970,Spring,0.0,4.8
13427,9323610180,3,2.25,2120,9297,2.0,0.0,4,8,98006,47.5561,-122.154,1981,Summer,0.0,7.2
13428,2722059275,3,2.75,2290,34548,2.0,0.0,4,7,98042,47.3691,-122.163,1984,Spring,0.0,5.36
13429,1545800205,4,2.5,1880,7965,2.0,0.0,3,7,98038,47.3642,-122.052,2000,Summer,0.0,3.249
13430,4303200555,2,1.0,770,5160,1.0,0.0,3,6,98106,47.5304,-122.35600000000001,1943,Summer,0.0,2.65
13431,2267000730,3,2.5,1530,3210,1.5,0.0,5,7,98117,47.6913,-122.39299999999999,1928,Summer,0.5148514851485149,5.45
13432,1926049154,2,1.5,1450,27075,1.0,0.0,3,7,98133,47.7281,-122.353,1940,Winter,0.0,4.65
13433,3300790540,3,2.25,1690,7320,2.0,0.0,3,7,98198,47.3889,-122.316,1987,Winter,0.0,2.925
13434,2652501215,4,1.75,1880,3720,1.5,0.0,4,7,98109,47.6431,-122.35600000000001,1924,Summer,0.0,8.6
13435,2426059124,4,3.25,4160,47480,2.0,0.0,3,10,98072,47.7266,-122.115,1995,Winter,0.0,10.5
13436,164000237,4,2.5,2140,7245,2.0,0.0,3,7,98133,47.729,-122.35,2003,Summer,0.0,4.95
13437,1453602283,2,2.0,1320,1462,3.0,0.0,3,7,98125,47.7223,-122.29,1997,Spring,0.0,3.42
13438,8081650330,4,2.5,2000,10051,2.0,0.0,3,7,98038,47.3625,-122.025,1997,Summer,0.0,3.2
13439,3797000205,3,2.0,1460,2610,2.0,0.0,3,8,98103,47.6864,-122.345,1987,Fall,0.0,4.44
13440,8921000040,4,2.5,3070,8086,2.0,0.0,3,10,98059,47.5399,-122.16,2005,Summer,0.0,8.041
13441,6791100410,3,2.5,1660,15000,1.0,0.0,4,7,98075,47.5803,-122.05,1970,Fall,0.0,4.32
13442,7224000450,6,1.5,1810,4838,1.5,0.0,4,5,98055,47.4874,-122.20200000000001,1905,Winter,0.7238095238095238,2.3
13443,3303980650,4,3.5,3510,11200,2.0,0.0,3,11,98059,47.5193,-122.15,2001,Summer,0.0,9.35
13444,7589200191,3,3.0,2180,2650,1.5,0.0,5,8,98117,47.6891,-122.375,1930,Summer,0.5460992907801419,6.3495
13445,9547200530,6,4.0,3300,5720,1.0,0.0,3,8,98115,47.676,-122.309,1963,Winter,0.6836734693877551,7.8
13446,8635751120,4,2.5,2460,4200,2.0,0.0,3,8,98074,47.6031,-122.021,1998,Spring,0.0,6.11
13447,1982201465,4,1.75,1880,4175,1.5,0.0,3,7,98107,47.6646,-122.36399999999999,1944,Fall,0.7247706422018348,4.75999
13448,8648700450,3,2.0,2290,9450,1.0,0.0,3,9,98008,47.5692,-122.1,1979,Winter,0.3712574850299401,5.65
13449,3586501085,4,2.5,2290,26720,2.0,0.0,3,8,98177,47.7502,-122.374,1977,Summer,0.0,6.3
13450,7701990040,4,3.5,3860,18334,2.0,0.0,3,10,98077,47.7095,-122.075,1996,Summer,0.23717948717948717,8.4
13451,3420069060,3,2.5,2640,432036,1.5,0.0,3,10,98022,47.1795,-122.036,1996,Fall,0.0,7.9
13452,1822069052,5,2.5,2850,209523,1.0,0.0,4,7,98058,47.3939,-122.089,1968,Summer,0.0,4.5
13453,4385701285,4,3.25,3020,4000,1.5,0.0,5,8,98112,47.6395,-122.279,1927,Winter,0.5729166666666666,12.7
13454,2810600210,3,2.0,1510,3760,1.0,0.0,5,7,98136,47.5425,-122.39,1925,Spring,0.6236559139784946,5.2
13455,1624049170,4,2.0,2410,8712,1.0,0.0,3,7,98144,47.5729,-122.302,1958,Fall,0.9126984126984127,4.468
13456,871001085,3,1.0,1470,6122,1.0,0.0,3,8,98199,47.6517,-122.406,1948,Winter,0.225,6.52
13457,4104500191,3,2.75,2890,12130,2.0,0.0,4,10,98033,47.6505,-122.20299999999999,1987,Spring,0.02120141342756184,11.7
13458,98030530,4,3.25,3490,7024,2.0,0.0,3,10,98075,47.5834,-121.97200000000001,2006,Summer,0.0,7.45
13459,1025049115,3,2.25,1270,1406,2.0,0.0,3,8,98105,47.6647,-122.28399999999999,2014,Summer,0.19811320754716982,5.94
13460,9331800580,2,1.0,1000,3700,1.0,0.0,3,6,98118,47.552,-122.29,1929,Spring,0.25,2.57
13461,9826701320,4,1.75,1430,4096,2.0,0.0,3,7,98122,47.604,-122.306,1900,Summer,0.0,4.85
13462,2426049079,3,1.0,1060,20040,1.0,0.0,3,6,98034,47.7281,-122.235,1943,Spring,0.0,3.3
13463,204000175,3,2.0,1680,8946,1.0,0.0,3,6,98053,47.6379,-121.96600000000001,1996,Summer,0.7872340425531915,3.81
13464,822039004,2,2.0,2280,641203,2.0,0.0,3,9,98070,47.4125,-122.455,1990,Summer,0.0,8.499
13465,3735900205,4,2.5,2450,4080,1.5,0.0,4,8,98115,47.6899,-122.319,1930,Spring,0.6442953020134228,7.93
13466,823000174,3,2.25,3650,5353,2.0,0.0,4,7,98144,47.5949,-122.291,1947,Summer,0.6590909090909091,9.2
13467,3300701575,2,1.0,830,4000,1.0,0.0,4,6,98117,47.6909,-122.381,1947,Spring,0.0,4.55
13468,4128500210,4,2.5,3490,7494,2.0,0.0,3,11,98006,47.559,-122.12700000000001,2000,Spring,0.0,9.75
13469,1934800142,2,1.5,1050,1046,2.0,0.0,3,8,98122,47.6028,-122.309,2007,Winter,0.09375,3.75
13470,1189000205,2,2.5,1170,1811,2.0,0.0,3,8,98122,47.6132,-122.29700000000001,2001,Spring,0.0,4.0
13471,4040800120,3,1.0,1220,7200,1.0,0.0,4,7,98008,47.6218,-122.116,1965,Winter,0.0,4.47
13472,1238501099,3,1.75,1310,8600,1.0,0.0,4,7,98033,47.68600000000001,-122.185,1987,Fall,0.0,4.7
13473,6705870040,4,2.5,3130,7582,2.0,0.0,3,8,98075,47.577,-122.055,2004,Fall,0.0,6.65
13474,7340601063,3,1.75,1590,41550,1.5,0.0,3,6,98168,47.4817,-122.28,1989,Fall,0.23255813953488372,2.955
13475,7212660540,4,2.5,1720,8638,2.0,0.0,3,8,98003,47.2704,-122.31299999999999,1994,Winter,0.0,2.0
13476,1426079047,3,2.25,2520,212137,2.0,0.0,3,9,98019,47.7384,-121.87799999999999,2005,Fall,0.5849056603773585,6.2
13477,6817800220,3,2.0,1520,11067,1.0,0.0,3,7,98074,47.6326,-122.03299999999999,1983,Summer,0.3333333333333333,4.349
13478,1336800065,4,2.25,3260,4640,2.0,0.0,5,9,98112,47.6272,-122.31200000000001,1907,Spring,0.3813559322033898,13.3
13479,9413900035,4,3.25,3910,7500,2.0,0.0,3,10,98033,47.6527,-122.198,2006,Winter,0.0,16.5
13480,9113200180,4,2.5,3480,6315,2.0,0.0,3,9,98052,47.6841,-122.161,2000,Fall,0.4745762711864407,8.525
13481,4215250220,3,2.5,3040,34670,2.0,0.0,4,10,98072,47.7565,-122.12899999999999,1983,Winter,0.0,7.9
13482,8563030330,4,1.75,2030,7350,1.0,0.0,3,8,98008,47.6274,-122.094,1966,Spring,0.0,5.65
13483,5634500688,6,3.25,3870,24700,2.0,0.0,3,10,98028,47.7517,-122.23299999999999,1989,Spring,0.5357142857142857,11.3
13484,1657530450,3,2.5,1870,1436,2.0,0.0,3,7,98059,47.4899,-122.166,2004,Winter,0.0,2.8995
13485,1624059219,2,2.0,2640,13939,1.0,0.0,5,8,98006,47.5647,-122.165,1963,Fall,0.6097560975609756,8.5
13486,7942600975,4,1.75,1940,4800,1.0,0.0,5,7,98122,47.6054,-122.314,1922,Spring,0.883495145631068,5.05
13487,8835200610,3,2.5,1710,5633,2.0,0.0,3,7,98034,47.7232,-122.161,1981,Fall,0.0,3.72
13488,7524200180,4,2.0,1690,7728,1.5,0.0,4,7,98198,47.3666,-122.318,1967,Fall,0.0,2.07
13489,5451100220,3,1.75,2340,10495,1.0,0.0,4,8,98040,47.5386,-122.226,1967,Spring,0.0,7.8
13490,4047200065,4,1.75,1700,20283,1.5,0.0,3,7,98019,47.7694,-121.90299999999999,1965,Summer,0.26865671641791045,4.0
13491,3374900035,3,1.5,1850,8124,1.0,0.0,4,7,98177,47.7275,-122.359,1948,Winter,0.0,4.4025
13492,7010700580,2,2.0,1370,7920,1.0,0.0,3,8,98199,47.6589,-122.397,1949,Spring,0.4421052631578947,5.85
13493,4139440360,4,2.5,2900,9972,2.0,0.0,3,9,98006,47.5536,-122.12100000000001,1993,Fall,0.0,8.5
13494,3126049154,3,3.0,2400,3192,2.0,0.0,3,7,98103,47.6963,-122.348,1991,Fall,0.0,5.7
13495,1331900410,4,3.0,3740,30884,2.0,0.0,3,9,98072,47.7505,-122.117,1988,Summer,0.2222222222222222,8.69
13496,3432501395,4,2.75,2170,5988,2.0,0.0,3,8,98155,47.7484,-122.31700000000001,2014,Fall,0.0,5.51
13497,8945100530,3,1.0,970,8378,1.0,0.0,4,6,98023,47.3078,-122.365,1962,Spring,0.0,1.7238
13498,3121069038,3,2.5,2620,78843,1.0,0.0,4,7,98092,47.2584,-122.09299999999999,1964,Spring,1.0,3.55
13499,4139440730,4,2.5,2980,10194,2.0,0.0,3,9,98006,47.5515,-122.12,1993,Winter,0.0,7.28935
13500,9808640040,3,2.5,2340,1919,2.0,0.0,4,9,98033,47.6512,-122.20299999999999,1981,Spring,0.0,8.5
13501,423059077,5,1.75,1880,48787,2.0,0.0,3,6,98059,47.5094,-122.165,1922,Winter,0.0,5.15
13502,8005100571,2,1.0,1480,5325,1.0,0.0,4,7,98022,47.2079,-121.993,1925,Winter,0.32142857142857145,2.15
13503,9324320040,4,2.5,2240,9826,1.0,0.0,4,7,98023,47.31399999999999,-122.36399999999999,1988,Summer,0.635036496350365,2.2
13504,3825310970,4,2.5,2940,7675,2.0,0.0,3,9,98052,47.7054,-122.12899999999999,2004,Summer,0.0,8.45
13505,1930301540,1,1.0,710,4000,1.0,0.0,4,6,98103,47.6562,-122.354,1928,Winter,0.16393442622950818,3.9
13506,723049158,4,1.0,1460,18599,1.5,0.0,3,5,98146,47.5006,-122.351,1940,Spring,0.0,1.35
13507,6116500366,3,1.0,1530,19007,1.0,0.0,4,8,98166,47.4508,-122.352,1949,Spring,0.18604651162790697,4.39
13508,7954300330,4,2.5,2630,6185,2.0,0.0,3,9,98056,47.5229,-122.19200000000001,1999,Summer,0.0,5.85
13509,2346800180,5,1.0,2230,16800,1.5,0.0,4,7,98136,47.5161,-122.395,1923,Spring,0.31176470588235294,6.2
13510,452001475,3,1.0,960,3600,1.0,0.0,4,7,98117,47.6758,-122.369,1906,Fall,0.0,4.77
13511,952006783,2,1.5,1180,1722,2.0,0.0,3,8,98116,47.5626,-122.384,2006,Fall,0.2966101694915254,3.995
13512,2013802060,2,1.0,1760,27332,1.0,1.0,4,7,98198,47.3799,-122.325,1951,Fall,0.35384615384615387,5.0
13513,1787600209,3,2.5,1340,8867,2.0,0.0,3,8,98125,47.724,-122.32700000000001,1984,Fall,0.0,4.325
13514,9542100085,4,2.25,2800,18673,1.0,0.0,5,9,98005,47.5893,-122.177,1965,Fall,0.696969696969697,9.4
13516,7504021490,3,2.5,3720,11610,2.0,0.0,3,11,98074,47.636,-122.04899999999999,1982,Spring,0.0,10.8
13517,8651440230,4,2.0,1670,5200,1.0,0.0,4,7,98042,47.3652,-122.09,1977,Summer,0.6213592233009708,2.29999
13518,1003400155,3,1.0,1100,7657,1.0,0.0,3,7,98188,47.4374,-122.285,1955,Summer,0.0,2.33
13519,7852190410,3,2.5,3240,8016,2.0,0.0,3,8,98065,47.5382,-121.87700000000001,2004,Summer,0.1134020618556701,6.0
13520,2968801085,4,1.5,1680,7620,1.0,0.0,4,7,98166,47.4578,-122.351,1965,Spring,0.423728813559322,3.34
13521,7771300155,3,1.0,1030,8164,1.0,0.0,4,7,98133,47.7353,-122.334,1950,Summer,0.0,3.325
13522,9320870040,3,2.5,1630,7700,1.0,0.0,3,7,98031,47.3876,-122.211,1978,Summer,0.45535714285714285,2.499
13523,623049047,3,2.0,2610,12180,1.0,0.0,3,7,98146,47.5063,-122.346,1918,Fall,0.562874251497006,3.1
13524,9505100035,2,1.0,1250,8520,1.0,0.0,3,6,98126,47.5158,-122.37799999999999,1928,Fall,0.0,2.0
13525,8114000040,4,1.75,1480,11200,1.0,0.0,4,7,98059,47.5064,-122.141,1969,Summer,0.0,3.1
13526,424000145,3,1.0,1390,6000,1.0,0.0,3,5,98056,47.4977,-122.175,1954,Summer,0.0,2.3
13527,7857003953,4,2.5,1940,5414,2.0,0.0,3,8,98108,47.5461,-122.29899999999999,1997,Fall,0.0,4.2
13528,3630110220,4,2.5,2960,4750,2.0,0.0,3,9,98029,47.5544,-121.993,2005,Fall,0.0,7.85
13529,251500330,3,2.25,4320,19225,1.0,0.0,4,10,98004,47.6368,-122.21600000000001,1972,Fall,1.0,17.8
13530,1900600040,5,1.5,1500,7112,1.0,0.0,5,6,98166,47.4692,-122.35,1920,Spring,0.9736842105263158,2.65
13531,6163901383,2,1.0,840,10465,1.0,0.0,3,6,98155,47.755,-122.31700000000001,1951,Fall,0.0,2.95
13532,4054530210,4,2.5,3560,46644,2.0,0.0,3,11,98077,47.7268,-122.05,1992,Winter,0.0,8.96
13533,5088500210,4,2.75,2390,9968,1.0,0.0,4,9,98038,47.3706,-122.056,1989,Winter,0.7194244604316546,4.15
13534,424500035,3,1.75,1200,5478,1.0,0.0,5,6,98056,47.4959,-122.17399999999999,1955,Winter,0.0,2.5
13535,6762700515,3,2.5,2570,5000,2.0,0.0,3,11,98102,47.6295,-122.32,1984,Spring,0.0,14.8
13536,1562200040,5,2.25,2180,6000,1.0,0.0,4,8,98007,47.6235,-122.14299999999999,1966,Spring,0.5244755244755245,6.35
13537,3401700040,3,2.5,3450,48787,2.0,0.0,3,10,98072,47.739,-122.12899999999999,1987,Spring,0.0,9.05
13538,7202330610,3,2.5,2020,5613,2.0,0.0,3,7,98053,47.6835,-122.035,2003,Summer,0.0,5.28
13539,8835350230,3,2.5,2480,7480,2.0,0.0,3,9,98072,47.771,-122.166,1992,Summer,0.0,5.3
13540,4057300180,3,1.5,1140,3104,2.0,0.0,3,7,98029,47.5707,-122.01799999999999,1988,Summer,0.0,3.1
13541,1023059186,3,1.0,1530,9465,1.0,0.0,4,7,98059,47.4915,-122.15100000000001,1960,Winter,0.0,2.52
13542,6672500040,3,2.0,1700,8160,1.0,0.0,3,7,98133,47.74,-122.339,1961,Summer,0.5178571428571429,3.345
13543,3265300410,3,1.0,2150,8480,1.0,0.0,3,8,98115,47.6996,-122.30799999999999,1951,Spring,0.33540372670807456,3.7
13544,7549801565,3,2.0,1190,7840,1.5,0.0,4,6,98108,47.5531,-122.31200000000001,1918,Winter,0.0,3.11
13545,2114700040,3,2.75,1730,4131,2.0,0.0,3,7,98106,47.5327,-122.346,1975,Spring,0.16891891891891891,2.6
